,post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,likes,comments,shares,post_url,link,user_id,username,user_url,is_live,was_live,factcheck,shared_post_id,shared_time,shared_user_id,reactions,reaction_count,with,page_id
10,621735959306283,"#TCP329713
Why is it so hard to mix into group of Chinese girls? My course is a male dominated course and I actually wish to have boys as well as girls inside my assignment group. However, the girls aren't willing to communicate with people other than their own group of 5. I'm Chinese too btw but I don't mainly speak in Chinese as I prefer English as my communication method. Till now only the boys will sit with me and only boys will be in my assignment group😢 I'm not saying that they are wrong but why did they come to uni just to stay in their own comfort circle? What should I do to have them join my assignment group?","#TCP329713
Why is it so hard to mix into group of Chinese girls? My course is a male dominated course and I actually wish to have boys as well as girls inside my assignment group. However, the girls aren't willing to communicate with people other than their own group of 5. I'm Chinese too btw but I don't mainly speak in Chinese as I prefer English as my communication method. Till now only the boys will sit with me and only boys will be in my assignment group😢 I'm not saying that they are wrong but why did they come to uni just to stay in their own comfort circle? What should I do to have them join my assignment group?",,,2022-09-09 11:52:10,1662695530,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,28,13,0,https://facebook.com/taylorsconfessions1/posts/621735959306283,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,28,,106408717505679
11,621734099306469,"#TCP329712
Willing to challenge any girl to a sports friendly to win RM250","#TCP329712
Willing to challenge any girl to a sports friendly to win RM250",,,2022-09-09 11:47:08,1662695228,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_0KlxkBZwTJgSV9p2pDQkaZcuO9nFP4R72nyZmCnWKIxG_MSUbtZ_uBFHkKhQVvjgeou7ijfWCAKaRfSRFqQS9RcziMUL4BTtfpxJ2KfylUgpq.png?ccb=10-5&oh=00_AT_xSwnEwu7sEwXQcs_ZcQC5M79ZVV7QGHtj5reAZ1A7Aw&oe=6322F3D3&_nc_sid=55e238,,,,,,,,,4,3,0,https://facebook.com/taylorsconfessions1/posts/621734099306469,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,4,,106408717505679
12,621732159306663,"#TCP329711
Also to this page handlers~if y’all wanna reject the confession next time give a proper reason why your rejecting😤

Admin CM: Please do pm us to clarify and justify","#TCP329711
Also to this page handlers~if y’all wanna reject the confession next time give a proper reason why your rejecting😤

Admin CM: Please do pm us to clarify and justify",,,2022-09-09 11:42:06,1662694926,,,,,,,,,,,0,0,0,https://facebook.com/taylorsconfessions1/posts/621732159306663,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,0,,106408717505679
13,621729959306883,"#TCP329710
Whoever handling this confession page, I tell you y’all can post shitty stories but cannot when someone asks for some helpful stuff? Wow amazed~

Admin CM: Such as?","#TCP329710
Whoever handling this confession page, I tell you y’all can post shitty stories but cannot when someone asks for some helpful stuff? Wow amazed~

Admin CM: Such as?",,,2022-09-09 11:37:08,1662694628,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AT8annSYWuXsCWBndk6tH5UL8VjWsGN4PW6zOaFeAmr4iA&oe=632359A7&_nc_sid=55e238,,,,,,,,,1,1,0,https://facebook.com/taylorsconfessions1/posts/621729959306883,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,1,,106408717505679
14,621727802640432,"#TCP329709
it’s been two years since I left TU. What has changed?","#TCP329709
it’s been two years since I left TU. What has changed?",,,2022-09-09 11:32:06,1662694326,,,,,,,,,,,0,1,0,https://facebook.com/taylorsconfessions1/posts/621727802640432,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,0,,106408717505679
15,621724589307420,"#TCP329708
Those abang bomba should be offer a pxxx role since the so manly than those kpop plastics","#TCP329708
Those abang bomba should be offer a pxxx role since the so manly than those kpop plastics",,,2022-09-09 11:26:06,1662693966,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,2,0,1,https://facebook.com/taylorsconfessions1/posts/621724589307420,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,2,,106408717505679
16,621721672641045,"#TCP329707
why is the dk management not doing anything about one of the smelly lobby. Literally smells like somethings dying for the past 3 days","#TCP329707
why is the dk management not doing anything about one of the smelly lobby. Literally smells like somethings dying for the past 3 days",,,2022-09-09 11:20:04,1662693604,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AT8annSYWuXsCWBndk6tH5UL8VjWsGN4PW6zOaFeAmr4iA&oe=632359A7&_nc_sid=55e238,,,,,,,,,4,1,0,https://facebook.com/taylorsconfessions1/posts/621721672641045,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,4,,106408717505679
17,620814272731785,"#TCP329706
I don't know how true this is but I read before people say that women only find dxxks attractive/pretty when they hxrny or is it their partner's. If it's just some random dxxk, women will euwww at it unlike most men reaction to pxssy.","#TCP329706
I don't know how true this is but I read before people say that women only find dxxks attractive/pretty when they hxrny or is it their partner's. If it's just some random dxxk, women will euwww at it unlike most men reaction to pxssy.",,,2022-09-08 01:38:02,1662572282,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,5,5,0,https://facebook.com/taylorsconfessions1/posts/620814272731785,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,5,,106408717505679
18,620811162732096,"#TCP329705
lelaki ni dorang sedar tak that they have nothing to offer sebernanya???? y’all dxxk so ugly tergantung like an elephant trunk, bxllsxcks berdaki and fucking smelly??? kaki berbulu, ketiak kepam, gosok gigi pun malas, muka hauk lepastu nak complain macam macam lol fxxk off","#TCP329705
lelaki ni dorang sedar tak that they have nothing to offer sebernanya???? y’all dxxk so ugly tergantung like an elephant trunk, bxllsxcks berdaki and fucking smelly??? kaki berbulu, ketiak kepam, gosok gigi pun malas, muka hauk lepastu nak complain macam macam lol fxxk off",,,2022-09-08 01:33:04,1662571984,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AT8annSYWuXsCWBndk6tH5UL8VjWsGN4PW6zOaFeAmr4iA&oe=632359A7&_nc_sid=55e238,,,,,,,,,3,5,0,https://facebook.com/taylorsconfessions1/posts/620811162732096,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,3,,106408717505679
19,620808349399044,"#TCP329704
Is it the truth that women are hxrnier creatures compared to men?","#TCP329704
Is it the truth that women are hxrnier creatures compared to men?",,,2022-09-08 01:27:12,1662571632,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AT8annSYWuXsCWBndk6tH5UL8VjWsGN4PW6zOaFeAmr4iA&oe=632359A7&_nc_sid=55e238,,,,,,,,,2,4,0,https://facebook.com/taylorsconfessions1/posts/620808349399044,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,2,,106408717505679
20,620806069399272,"#TCP329703
My second week in campus and i have encounter a racist f**k. So im half chinese and malay and my looks are leaning towards the chinese side. Hence there is always a misconception that im chinese. So today, we created a group for our group assignment. I had another friend who also had a muslim name. I sat with a group of chinese guys (very outgoing and talkative). We never introduced ourselves so he doesnt know my name. As we we were looking at the list of names, he saw 2 muslim names and that group was the only group without enough people. So, he said „not to be racist but i know why people wont join this group“. Insinuating that my chinese classmates dont want to be group members with malay names. Little did he know i was beside him. If this is what campus life is, and ur still racist when choosing ur friends, i think you should start to realise that you should question ur self being in this world. I feel like being malay in taylors is a minority. I wish this place could be more open to people with muslim names.","#TCP329703
My second week in campus and i have encounter a racist f**k. So im half chinese and malay and my looks are leaning towards the chinese side. Hence there is always a misconception that im chinese. So today, we created a group for our group assignment. I had another friend who also had a muslim name. I sat with a group of chinese guys (very outgoing and talkative). We never introduced ourselves so he doesnt know my name. As we we were looking at the list of names, he saw 2 muslim names and that group was the only group without enough people. So, he said „not to be racist but i know why people wont join this group“. Insinuating that my chinese classmates dont want to be group members with malay names. Little did he know i was beside him. If this is what campus life is, and ur still racist when choosing ur friends, i think you should start to realise that you should question ur self being in this world. I feel like being malay in taylors is a minority. I wish this place could be more open to people with muslim names.",,,2022-09-08 01:22:14,1662571334,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,52,7,1,https://facebook.com/taylorsconfessions1/posts/620806069399272,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,52,,106408717505679
21,620803679399511,"#TCP329702
I saw this on Reddit so I decided to steal it and put it here.
Everyone type florida man follow by your birthday (e.g. florida man January 1) and see which one you got.
Mine is ""Florida Man Dubbed the 'Diaper Bandit' Arrested After Repeatedly Trying to Steal Diapers From Local Stores""","#TCP329702
I saw this on Reddit so I decided to steal it and put it here.
Everyone type florida man follow by your birthday (e.g. florida man January 1) and see which one you got.
Mine is ""Florida Man Dubbed the 'Diaper Bandit' Arrested After Repeatedly Trying to Steal Diapers From Local Stores""",,,2022-09-08 01:17:22,1662571042,,,,,,,,,,,0,0,0,https://facebook.com/taylorsconfessions1/posts/620803679399511,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,0,,106408717505679
22,620800839399795,"#TCP329701
Anyone else hates masks? I get that some ppl feel it alleviates pressure on appearance, but I end up having a resting b*tch face cos ppl see ur smile less and I rely on my smiles a lot when socialising. I became so unfriendly these few years.

Went clubbing the other day (without masks) and never felt so free in a long time.","#TCP329701
Anyone else hates masks? I get that some ppl feel it alleviates pressure on appearance, but I end up having a resting b*tch face cos ppl see ur smile less and I rely on my smiles a lot when socialising. I became so unfriendly these few years.

Went clubbing the other day (without masks) and never felt so free in a long time.",,,2022-09-08 01:12:31,1662570751,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,7,6,0,https://facebook.com/taylorsconfessions1/posts/620800839399795,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,7,,106408717505679
23,620798456066700,"#TCP329700
Hey guys,

is it me or is campus central not replying to emails anymore? I have never received any replies from them since months ago.","#TCP329700
Hey guys,

is it me or is campus central not replying to emails anymore? I have never received any replies from them since months ago.",,,2022-09-08 01:07:32,1662570452,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT_qbKYI6IncUXkLfSdqrKOqv1pHI_hCEdutUDSRxviP2w&oe=63218CF9&_nc_sid=55e238,,,,,,,,,7,9,0,https://facebook.com/taylorsconfessions1/posts/620798456066700,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,7,,106408717505679
24,620795259400353,"#TCP329699
Side note from all the hormones, just a suggest to Taylor’s, maybe try not to be a cash fiend and admit so many students that you cannot accommodate for :) Maybe an hour jam everyday just to enter and park in Taylor’s highlights something you know

Ok thanks for listening to my rant. Kay thanks bye","#TCP329699
Side note from all the hormones, just a suggest to Taylor’s, maybe try not to be a cash fiend and admit so many students that you cannot accommodate for :) Maybe an hour jam everyday just to enter and park in Taylor’s highlights something you know

Ok thanks for listening to my rant. Kay thanks bye",,,2022-09-08 01:02:25,1662570145,,,,,,,,,,,7,1,0,https://facebook.com/taylorsconfessions1/posts/620795259400353,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,7,,106408717505679
25,620792876067258,"#TCP329698
Reply #TCP329680

""Play with it more la. Maybe she say like that cause you don’t play with hers often?? 🤷🏻‍♀️""

The advise above from jie jie so guys please take note ya. Don't just play with your partner's bxxbs when you hxxxy or during sexy time and of course do it with her consent lah. Massage em as well instead of just playing.","#TCP329698
Reply #TCP329680

""Play with it more la. Maybe she say like that cause you don’t play with hers often?? 🤷🏻‍♀️""

The advise above from jie jie so guys please take note ya. Don't just play with your partner's bxxbs when you hxxxy or during sexy time and of course do it with her consent lah. Massage em as well instead of just playing.",,,2022-09-08 00:57:39,1662569859,,https://scontent.fkul8-1.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AT8annSYWuXsCWBndk6tH5UL8VjWsGN4PW6zOaFeAmr4iA&oe=632359A7&_nc_sid=55e238,,,,,,,,,6,5,0,https://facebook.com/taylorsconfessions1/posts/620792876067258,,106408717505679,Taylors Confessions,https://facebook.com/taylorsconfessions1/?__tn__=C-R,False,False,,,,,,6,,106408717505679
